title,community,model,area,price,ave,time,link,longitude,latitude
西园新村，精致户型，新鲜好房，链家房源,西园新村,2室1厅,57平,1800,31,2017.08.13上架,http://sh.lianjia.com/zufang/shz4154182.html,121.1152043,31.15138986
保安新村，低区出入方便，适合自住，新鲜挂牌,保安新村,2室1厅,76平,2800,36,2017.08.12上架,http://sh.lianjia.com/zufang/shz4153337.html,121.132629,31.15340009
青城苑，享受好房，南北通，新鲜上架,青城苑,2室2厅,78平,2600,33,2017.08.12上架,http://sh.lianjia.com/zufang/shz4153121.html,121.1218727,31.1489886
康虹园，高清大图，新鲜上架，5室3厅3卫,康虹园,5室3厅,300平,15000,50,2017.08.15上架,http://sh.lianjia.com/zufang/shz4152626.html,121.320813,31.181638
锦绣逸庭，真实在租，2室2厅，好楼层,锦绣逸庭（公寓）,2室2厅,89平,3200,35,2017.08.12上架,http://sh.lianjia.com/zufang/shz4152164.html,121.267466,31.175183
金地天御，新鲜上架，链家好房，2室2厅,金地天御,2室2厅,87平,8000,91,2017.08.11上架,http://sh.lianjia.com/zufang/shz4151676.html,121.279495,31.16283
湖畔佳苑，新鲜好房，高清照片，享受好房,湖畔佳苑（别墅）,4室2厅,380平,45000,118,2017.08.15上架,http://sh.lianjia.com/zufang/shz4151367.html,121.31227,31.177007
南山雨果，两室户，低楼层，高清照片,南山雨果（公寓）,2室1厅,61平,4500,73,2017.08.11上架,http://sh.lianjia.com/zufang/shz4149875.html,121.277342,31.165404
锦绣逸庭，抢鲜笋盘，空气清新，真实在租,锦绣逸庭（公寓）,2室2厅,89平,5500,61,2017.08.09上架,http://sh.lianjia.com/zufang/shz4146305.html,121.267466,31.175183
绿中海明苑，2室2厅，刚挂牌，空气清新,绿中海明苑（公寓）,2室2厅,90平,5500,61,2017.08.08上架,http://sh.lianjia.com/zufang/shz4144217.html,121.271793,31.181512
高清大图，房型正气，舒适三室，采光好,万寿新村（青浦）,3室1厅,73平,2100,28,2017.08.04上架,http://sh.lianjia.com/zufang/shz4137253.html,121.117564,31.165264
南山雨果，新鲜好房，真实在租，空气清新,南山雨果（公寓）,2室1厅,70平,4500,64,2017.08.04上架,http://sh.lianjia.com/zufang/shz4136261.html,121.277342,31.165404
西郊美德苑，刚挂牌，闹中取静，好房待租,西郊美德苑,2室1厅,73平,4500,61,2017.08.04上架,http://sh.lianjia.com/zufang/shz4136247.html,121.277057,31.173326
万寿新村，好楼层，2室1厅1卫，放心好房,万寿新村（青浦）,2室1厅,58平,2300,39,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135531.html,121.117564,31.165264
康虹花园，新出好房，1室1厅，上门实拍,康虹花园（公寓）,1室1厅,66平,3500,53,2017.08.13上架,http://sh.lianjia.com/zufang/shz4133503.html,121.320894,31.178331
吉富绅花园，2室2厅1卫，光线充足，刚挂牌,吉富绅花园,2室2厅,98平,3500,35,2017.08.01上架,http://sh.lianjia.com/zufang/shz4130750.html,121.1425802,31.15999194
启航城，享受好房，2室1厅，空气清新,启航城,2室1厅,51平,2400,47,2017.07.30上架,http://sh.lianjia.com/zufang/shz4126126.html,121.135467,31.282639
保安新村，抢鲜笋盘，如您所见，简约二室,保安新村,2室1厅,63平,2500,39,2017.07.29上架,http://sh.lianjia.com/zufang/shz4125255.html,121.132629,31.15340009
高景花园，2室1厅，光线充足，有爱有家,高景花园,2室1厅,80平,3100,38,2017.07.28上架,http://sh.lianjia.com/zufang/shz4122650.html,121.2957901,31.17385783
好房待租，高清大图，新出好房，3室2厅2卫,康虹园,3室2厅,147平,6500,44,2017.07.28上架,http://sh.lianjia.com/zufang/shz4121601.html,121.320813,31.181638
招商虹桥华府，刚挂牌，高清大图，有爱有家,招商虹桥华府,3室2厅,89平,5500,61,2017.07.27上架,http://sh.lianjia.com/zufang/shz4120731.html,121.314717,31.177821
3室2厅2卫，高清照片，新出好房，链家好房,海天花园（公寓）,3室2厅,131平,10000,76,2017.08.03上架,http://sh.lianjia.com/zufang/shz4117797.html,121.3157952,31.17820711
高清实拍，一链倾城，2室1厅，新鲜好房,海盈新村,2室1厅,79平,2600,32,2017.07.24上架,http://sh.lianjia.com/zufang/shz4115246.html,121.11553,31.155916
启航城，1室1厅，刚挂牌，如您所见,启航城,1室1厅,51平,1300,25,2017.07.23上架,http://sh.lianjia.com/zufang/shz4113664.html,121.135467,31.282639
采光好，新出好房，好房好心情，3房出租,绿中海明苑（公寓）,3室2厅,162平,5000,30,2017.07.22上架,http://sh.lianjia.com/zufang/shz4110223.html,121.271793,31.181512
仁恒运杰河滨花园，好楼层，新上房源，温馨之家,仁恒运杰河滨花园,1室2厅,78平,3600,46,2017.07.21上架,http://sh.lianjia.com/zufang/shz4109535.html,121.140937,31.145881
两室户，好房好心情，光线棒，刚挂牌,宝宜苑,2室2厅,80平,2800,35,2017.07.18上架,http://sh.lianjia.com/zufang/shz4103510.html,121.1211958,31.16605718
龙湖滟澜山，低楼层，上门实勘，一链倾城,龙湖滟澜山（公寓）,3室2厅,89平,18000,202,2017.07.11上架,http://sh.lianjia.com/zufang/shz4089700.html,121.234837,31.140188
圣安德鲁斯庄园，新鲜好房，享受好房，高清大图,圣安德鲁斯庄园,5室3厅,373平,18000,48,2017.07.11上架,http://sh.lianjia.com/zufang/shz4089665.html,121.219588,31.145168
上海捷克住宅小区，新鲜上架，好楼层，一链倾城,上海捷克住宅小区（公寓）,2室2厅,114平,7000,61,2017.07.07上架,http://sh.lianjia.com/zufang/shz4081327.html,121.287096,31.164727
城东新村，如您所见，上门实拍，新鲜挂牌,城东新村,2室1厅,53平,1800,33,2017.08.16上架,http://sh.lianjia.com/zufang/shz4076387.html,121.128013,31.151066
湖畔佳苑，如您所见，新鲜好房，1室1厅1卫,湖畔佳苑（公寓）,1室1厅,62平,6500,104,2017.06.30上架,http://sh.lianjia.com/zufang/shz4065514.html,121.311775,31.178477
恒联名人世家，刚挂牌，真实在租，5室3厅,恒联名人世家,5室3厅,450平,60000,133,2017.08.13上架,http://sh.lianjia.com/zufang/shz4062410.html,121.22926,31.149645
留水园别墅，2室2厅，上门实拍，高区采光好,留水园别墅,2室2厅,130平,2600,20,2017.06.14上架,http://sh.lianjia.com/zufang/shz4033286.html,121.1150457,31.16709473
绿中海明苑，新出房源，真实在租，舒适三室,绿中海明苑（公寓）,3室2厅,90平,5000,55,2017.06.06上架,http://sh.lianjia.com/zufang/shz4015619.html,121.271793,31.181512
青水湾公寓，空气清新，2室1厅1卫，一链倾城,青水湾公寓,2室1厅,84平,3000,35,2017.07.24上架,http://sh.lianjia.com/zufang/shz4115195.html,121.1437668,31.16359949
南山雨果，低楼层，一链倾城，3房出租,南山雨果（公寓）,3室2厅,89平,5500,61,2017.06.26上架,http://sh.lianjia.com/zufang/shz4058567.html,121.277342,31.165404
吉富绅花园，好楼层，舒适三室，链家房源,吉富绅花园,3室2厅,138平,5000,36,2017.06.25上架,http://sh.lianjia.com/zufang/shz4057338.html,121.1425802,31.15999194
章浜新村，实地看房，好房好心情，高区景观好,章浜新村,2室1厅,57平,2300,40,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135363.html,121.1264276,31.15147373
光线充足，1室1厅，放心好房，实地看房,南山雨果（公寓）,1室1厅,71平,4000,56,2017.08.03上架,http://sh.lianjia.com/zufang/shz4134684.html,121.277342,31.165404
青水湾公寓，两室户，实地看房，低区出入方便,青水湾公寓,2室2厅,80平,2600,32,2017.07.19上架,http://sh.lianjia.com/zufang/shz4105673.html,121.1437668,31.16359949
崧文苑，改善住房，光线棒，人气房源,崧文苑,3室1厅,90平,3000,33,2017.07.16上架,http://sh.lianjia.com/zufang/shz4100201.html,121.1521514,31.15391968
人气房源，链家好房，上下楼方便，适合自住,城东新村,2室1厅,51平,2600,50,2017.07.10上架,http://sh.lianjia.com/zufang/shz4087025.html,121.128013,31.151066
梦丹苑，有爱有家，高区景观好，实地看房,梦丹苑,2室1厅,60平,1500,25,2017.07.06上架,http://sh.lianjia.com/zufang/shz4079503.html,121.1384232,31.15161461
京盛苑，3房出租，人气房源，真实在租,京盛苑,3室2厅,140平,6000,42,2017.07.06上架,http://sh.lianjia.com/zufang/shz4078058.html,121.2785839,31.180937
新虹桥雅苑，视野很好，简约二室，实地看房,新虹桥雅苑,2室2厅,114平,9800,85,2017.06.23上架,http://sh.lianjia.com/zufang/shz4050535.html,121.317687,31.181937
锦绣逸庭，高区景观好，两室户，实地看房,锦绣逸庭（公寓）,2室2厅,88平,5000,56,2017.06.21上架,http://sh.lianjia.com/zufang/shz4047030.html,121.267466,31.175183
西郊美林馆，好房好心情，5室3厅3卫，实地看房,西郊美林馆,5室3厅,338平,30000,88,2017.06.21上架,http://sh.lianjia.com/zufang/shz4046678.html,121.296858,31.171261
新虹桥亚洲花园，放心好房，人气房源，4室2厅,新虹桥亚洲花园,4室2厅,225平,20000,88,2017.06.17上架,http://sh.lianjia.com/zufang/shz4040307.html,121.302601,31.177859
盈浦新村，视野很好，链家好房，人气房源,盈浦新村,2室1厅,82平,3200,39,2017.06.09上架,http://sh.lianjia.com/zufang/shz4022461.html,121.1020482,31.15427623
南山雨果，改善住房，人气房源，真实在租,南山雨果（公寓）,3室2厅,88平,5300,60,2017.06.07上架,http://sh.lianjia.com/zufang/shz4017883.html,121.277342,31.165404
君悦湾墅，有爱有家，人气房源，4室2厅,君悦湾墅,4室2厅,266平,8000,30,2017.06.04上架,http://sh.lianjia.com/zufang/shz4009589.html,121.282756,31.167806
运杰城市花园，如您所见，实地看房，3室2厅2卫,运杰城市花园,3室2厅,161平,4000,24,2017.05.10上架,http://sh.lianjia.com/zufang/shz3953665.html,121.1409426,31.15143385
鑫苑壹品世家，人气房源，放心好房，视野很好,鑫苑壹品世家,3室1厅,88平,3300,37,2017.04.25上架,http://sh.lianjia.com/zufang/shz3919918.html,121.155334,31.155067
绿中海明苑，低区出入方便，人气房源，3房出租,绿中海明苑（公寓）,3室2厅,113平,9000,79,2017.04.03上架,http://sh.lianjia.com/zufang/shz3877783.html,121.271793,31.181512
绿中海明苑，低楼层，实地看房，享受好房,绿中海明苑（公寓）,3室2厅,187平,8500,45,2017.06.07上架,http://sh.lianjia.com/zufang/shz3853383.html,121.271793,31.181512
金地格林郡，真实在租，视野开阔，在租四房,金地格林郡,4室1厅,162平,4000,24,2016.08.06上架,http://sh.lianjia.com/zufang/shz3332821.html,121.1085467,31.14080559
水都南岸，好房好心情，钥匙房，3房出租,水都南岸（二期）,3室2厅,160平,3200,20,2017.08.11上架,http://sh.lianjia.com/zufang/shz4149683.html,121.0637862,31.09113303
泷湾苑，4室2厅，链家有钥匙，如您所见,泷湾苑,4室2厅,279平,8000,28,2017.07.25上架,http://sh.lianjia.com/zufang/shz4116100.html,121.212326,31.146906
泷湾苑，钥匙房，放心好房，4室3厅4卫,泷湾苑,4室3厅,279平,7500,26,2017.07.09上架,http://sh.lianjia.com/zufang/shz4086544.html,121.212326,31.146906
泷湾苑，大气四室，有钥匙方便看，放心好房,泷湾苑,4室3厅,288平,8000,27,2017.07.07上架,http://sh.lianjia.com/zufang/shz4081815.html,121.212326,31.146906
泷湾苑，5室2厅3卫，钥匙在店，真实在租,泷湾苑,5室2厅,314平,7000,22,2017.06.30上架,http://sh.lianjia.com/zufang/shz4065566.html,121.212326,31.146906
泷湾苑，看房有钥匙，链家好房，4室2厅,泷湾苑,4室2厅,279平,8000,28,2017.06.29上架,http://sh.lianjia.com/zufang/shz4065034.html,121.212326,31.146906
融信铂湾，4室2厅，享受好房，有钥匙方便看,融信铂湾（公寓）,4室2厅,156平,7000,44,2017.06.21上架,http://sh.lianjia.com/zufang/shz4047152.html,121.243801,31.1405142
泷湾苑，在租四房，有钥匙，有爱有家,泷湾苑,4室3厅,279平,5900,21,2017.05.28上架,http://sh.lianjia.com/zufang/shz3993805.html,121.212326,31.146906
古北佘山国际别墅，一链倾城，钥匙房，4室2厅4卫,古北佘山国际别墅,4室2厅,351平,14000,39,2017.04.09上架,http://sh.lianjia.com/zufang/shz3890492.html,121.216632,31.148603
中铁逸都，高区景观好，南北户型，链家房源,中铁逸都,2室1厅,90平,3800,42,2017.08.09上架,http://sh.lianjia.com/zufang/shz4145726.html,121.1319224,31.16687173
绿中海明苑，在租四房，近地铁，好房待租,绿中海明苑（别墅）,4室2厅,123平,15000,121,2017.08.08上架,http://sh.lianjia.com/zufang/shz4144253.html,121.269957,31.18033
好楼层，有爱有家，简约二室，附近有地铁,清河湾佳苑（二期）,2室1厅,79平,3200,40,2017.08.06上架,http://sh.lianjia.com/zufang/shz4141999.html,121.107885,31.173791
久事西郊名墅，好房待租，4室2厅3卫，地铁沿线,久事西郊名墅,4室2厅,295平,26000,88,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135761.html,121.313419,31.189657
巷佳华苑 ，出行方便，小户型，高区景观好,巷佳华苑 （二期）,1室1厅,62平,1600,25,2017.08.02上架,http://sh.lianjia.com/zufang/shz4133150.html,121.202429,31.166169
巷佳华苑 ，生活很便利，上下楼方便，小户型,巷佳华苑 （二期）,1室1厅,65平,2500,38,2017.08.02上架,http://sh.lianjia.com/zufang/shz4132129.html,121.202429,31.166169
仁恒西郊花园，有爱有家，交通方便，两室户,仁恒西郊花园,2室2厅,94平,12000,127,2017.08.01上架,http://sh.lianjia.com/zufang/shz4131399.html,121.260895,31.184977
新青浦佳园，生活很便利，3室2厅2卫，低楼层,新青浦佳园,3室2厅,137平,4500,32,2017.07.31上架,http://sh.lianjia.com/zufang/shz4127989.html,121.1346267,31.16452092
绿中海明苑，真实在租，舒适三室，出行方便,绿中海明苑（别墅）,3室2厅,155平,14500,93,2017.07.07上架,http://sh.lianjia.com/zufang/shz4081548.html,121.269957,31.18033
附近有地铁，2室1厅1卫，真实在租，高区景观房,中建锦绣天地,2室1厅,80平,5000,62,2017.06.30上架,http://sh.lianjia.com/zufang/shz4067050.html,121.2990085,31.19432502
万科晶源，大气四室，南北通透，上下楼方便,万科晶源,4室2厅,69平,3500,50,2017.06.16上架,http://sh.lianjia.com/zufang/shz4037219.html,121.200278,31.161178
仁恒西郊花园，光线充足，地铁沿线，好房待租,仁恒西郊花园,4室2厅,177平,18000,101,2017.06.09上架,http://sh.lianjia.com/zufang/shz4021488.html,121.260895,31.184977
高区景观房，近地铁，好房待租，3室2厅2卫,仁恒西郊花园,3室2厅,50平,16800,336,2017.05.07上架,http://sh.lianjia.com/zufang/shz3948556.html,121.260895,31.184977
中建锦绣天地，近地铁，改善住房，如您所见,中建锦绣天地,3室2厅,109平,6000,55,2017.05.31上架,http://sh.lianjia.com/zufang/shz3920657.html,121.2990085,31.19432502
中建锦绣天地，好房待租，两室户，采光好,中建锦绣天地,2室2厅,80平,4000,50,2017.04.25上架,http://sh.lianjia.com/zufang/shz3920261.html,121.2990085,31.19432502
绿中海明苑，3房出租，交通方便，真实在租,绿中海明苑（别墅）,3室2厅,208平,8000,38,2017.04.19上架,http://sh.lianjia.com/zufang/shz3908326.html,121.269957,31.18033
仁恒西郊花园，在租四房，南北通透，附近有地铁,仁恒西郊花园,4室2厅,162平,16000,98,2017.04.18上架,http://sh.lianjia.com/zufang/shz3907806.html,121.260895,31.184977
万科锦源，光线棒，放心好房，南北通透,万科锦源（公寓）,3室2厅,90平,4100,45,2017.03.31上架,http://sh.lianjia.com/zufang/shz3872608.html,121.20461,31.166622
光线棒，附近有地铁，享受好房，3房出租,盈湖三岛（公寓）,3室2厅,203平,8500,41,2017.03.05上架,http://sh.lianjia.com/zufang/shz3816924.html,121.1112558,31.16672534
仁恒西郊花园，在租四房，出行方便，空气清新,仁恒西郊花园,4室2厅,188平,16000,85,2017.08.06上架,http://sh.lianjia.com/zufang/shz3790746.html,121.260895,31.184977
东方明珠花园，3房出租，链家房源，上门实拍,东方明珠花园,3室4厅,132平,25000,189,2017.08.12上架,http://sh.lianjia.com/zufang/shz4153889.html,121.315496,31.179697
久事西郊花园，链家房源，4室3厅3卫，上门实勘,久事西郊花园,4室3厅,217平,18000,82,2017.08.10上架,http://sh.lianjia.com/zufang/shz4149281.html,121.31574,31.185937
西郊美德苑，精致户型，链家好房，南北通,西郊美德苑,2室2厅,90平,4500,50,2017.08.09上架,http://sh.lianjia.com/zufang/shz4147243.html,121.277057,31.173326
仁恒运杰河滨花园，有爱有家，空气清新，精致户型,仁恒运杰河滨花园,2室1厅,90平,3500,38,2017.08.09上架,http://sh.lianjia.com/zufang/shz4146896.html,121.140937,31.145881
佳乐苑，上门实拍，链家房源，闹中取静,佳乐苑,3室2厅,124平,3600,29,2017.08.08上架,http://sh.lianjia.com/zufang/shz4140069.html,121.1464592,31.16754448
御澜湾，真实在租，采光棒，上门实拍,御澜湾,3室2厅,114平,7200,63,2017.08.05上架,http://sh.lianjia.com/zufang/shz4139726.html,121.1033306,31.14643004
上海豪都国际花园，上下楼方便，高清实拍，3室2厅,上海豪都国际花园（公寓）,3室2厅,127平,5000,39,2017.08.11上架,http://sh.lianjia.com/zufang/shz4139712.html,121.284318,31.17013
城北新村，好楼层，高清照片，舒适三室,城北新村,3室1厅,66平,2650,40,2017.08.05上架,http://sh.lianjia.com/zufang/shz4139073.html,121.1179119,31.15867081
高景花园，2室1厅1卫，如您所见,高景花园,2室1厅,83平,4000,48,2017.08.04上架,http://sh.lianjia.com/zufang/shz4137869.html,121.2957901,31.17385783
上海捷克住宅小区，3室1厅，真实在租,上海捷克住宅小区（公寓）,3室1厅,90平,3800,42,2017.08.04上架,http://sh.lianjia.com/zufang/shz4137719.html,121.287096,31.164727
南北通透，高清实拍，视野很好，真实在租,保安新村,2室1厅,76平,2200,28,2017.08.04上架,http://sh.lianjia.com/zufang/shz4137033.html,121.132629,31.15340009
上海捷克住宅小区，南北户型，一链倾城，3室2厅,上海捷克住宅小区（公寓）,3室2厅,90平,6000,66,2017.08.04上架,http://sh.lianjia.com/zufang/shz4137011.html,121.287096,31.164727
金地天御，南北直通，上门实拍，享受好房,金地天御,2室2厅,86平,8000,93,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135285.html,121.279495,31.16283
浦汇新村，真实在租，采光好，3室2厅,浦汇新村,3室2厅,81平,2200,27,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135238.html,121.124696,31.148902
中海翡翠湖岸，一链倾城，4室3厅4卫，上门实勘,中海翡翠湖岸,4室3厅,264平,10000,37,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135179.html,121.241665,31.14904
长堤花园别墅，享受好房，5室3厅，上门实勘,长堤花园别墅,5室3厅,327平,30000,91,2017.08.03上架,http://sh.lianjia.com/zufang/shz4135169.html,121.264545,31.172003
庆华新村，精致户型，好房好心情,庆华新村,2室1厅,47平,2500,53,2017.08.03上架,http://sh.lianjia.com/zufang/shz4134494.html,121.1217131,31.15628675
佳乐苑，放心好房，改善住房,佳乐苑,3室2厅,129平,3600,27,2017.08.03上架,http://sh.lianjia.com/zufang/shz4133822.html,121.1464592,31.16754448
湖畔佳苑，5室2厅4卫，链家好房，上门实拍,湖畔佳苑（别墅）,5室2厅,458平,50000,109,2017.08.02上架,http://sh.lianjia.com/zufang/shz4132317.html,121.31227,31.177007
万寿新村，链家房源，南北户型，上下楼方便,万寿新村（青浦）,3室1厅,65平,2400,36,2017.08.01上架,http://sh.lianjia.com/zufang/shz4130441.html,121.117564,31.165264
君悦湾，高清大图，好楼层，南北通透,君悦湾,3室2厅,114平,12000,105,2017.08.01上架,http://sh.lianjia.com/zufang/shz4130282.html,121.282877,31.167539
万寿新村，如您所见，适合自住，视野开阔,万寿新村（青浦）,2室1厅,55平,2500,45,2017.07.31上架,http://sh.lianjia.com/zufang/shz4128533.html,121.117564,31.165264
锦绣逸庭，2室2厅1卫，好房待租,锦绣逸庭（公寓）,2室2厅,89平,5000,56,2017.07.31上架,http://sh.lianjia.com/zufang/shz4128318.html,121.267466,31.175183
上海捷克住宅小区，上下楼方便，一链倾城，南北直通,上海捷克住宅小区（公寓）,2室2厅,90平,4300,47,2017.07.31上架,http://sh.lianjia.com/zufang/shz4128230.html,121.287096,31.164727
湖畔佳苑，上门实拍，改善住房，有爱有家,湖畔佳苑（公寓）,3室2厅,272平,28000,102,2017.07.30上架,http://sh.lianjia.com/zufang/shz4126406.html,121.311775,31.178477
东方明珠花园，4室2厅，好房好心情，上门实拍,东方明珠花园,4室2厅,103平,7000,67,2017.07.30上架,http://sh.lianjia.com/zufang/shz4125779.html,121.315496,31.179697
佳乐苑，闹中取静，3室2厅，好房好心情,佳乐苑,3室2厅,73平,2700,36,2017.07.29上架,http://sh.lianjia.com/zufang/shz4125438.html,121.1464592,31.16754448
绿地国际山庄，上门实勘，4室3厅4卫，真实在租,绿地国际山庄,4室3厅,355平,12000,33,2017.07.29上架,http://sh.lianjia.com/zufang/shz4125346.html,121.236173,31.142429
上海捷克住宅小区，一链倾城，4室3厅3卫，高清照片,上海捷克住宅小区（别墅）,4室3厅,242平,25000,103,2017.07.29上架,http://sh.lianjia.com/zufang/shz4125096.html,121.288154,31.166133
新虹桥明珠花园，舒适三室，一链倾城，南北直通,新虹桥明珠花园,3室2厅,140平,7500,53,2017.07.29上架,http://sh.lianjia.com/zufang/shz4125084.html,121.275892,31.177804
翠景苑，享受好房，低区出入方便，高清照片,翠景苑（公寓）,3室2厅,122平,7000,57,2017.07.29上架,http://sh.lianjia.com/zufang/shz4123829.html,121.315093,31.179483
启航城，好房待租，南北直通，简约二室,启航城,2室2厅,86平,2500,29,2017.07.28上架,http://sh.lianjia.com/zufang/shz4121766.html,121.135467,31.282639
梦丹苑，两室户，好房待租，上门实勘,梦丹苑,2室1厅,74平,2600,35,2017.07.27上架,http://sh.lianjia.com/zufang/shz4120876.html,121.1384232,31.15161461
锦绣逸庭，2室2厅1卫，链家好房,锦绣逸庭（公寓）,2室2厅,89平,5000,56,2017.07.27上架,http://sh.lianjia.com/zufang/shz4119779.html,121.267466,31.175183
龙湖滟澜山，上门实拍，如您所见，3房出租,龙湖滟澜山（别墅）,3室2厅,300平,15000,50,2017.07.26上架,http://sh.lianjia.com/zufang/shz4118747.html,121.23552,31.142318
佳乐苑，有爱有家，高清照片，一室小户型,佳乐苑,1室1厅,52平,2300,44,2017.08.05上架,http://sh.lianjia.com/zufang/shz4118169.html,121.1464592,31.16754448
金水湾，4室2厅，高清照片，链家好房,金水湾（别墅）,4室2厅,256平,20000,78,2017.07.26上架,http://sh.lianjia.com/zufang/shz4117534.html,121.2714571,31.17543689
新虹桥雅苑，链家房源，适合自住,新虹桥雅苑,2室2厅,97平,3800,39,2017.07.26上架,http://sh.lianjia.com/zufang/shz4117532.html,121.317687,31.181937
古北佘山国际别墅，5室6厅5卫，房型正气，高清实拍,古北佘山国际别墅,5室6厅,351平,60000,170,2017.07.25上架,http://sh.lianjia.com/zufang/shz4116192.html,121.216632,31.148603
湖畔佳苑，3室2厅，享受好房，好楼层,湖畔佳苑（公寓）,3室2厅,193平,22000,113,2017.07.25上架,http://sh.lianjia.com/zufang/shz4115975.html,121.311775,31.178477
淀湖新村，一链倾城，适合自住，高清照片,淀湖新村,2室1厅,65平,2000,30,2017.07.24上架,http://sh.lianjia.com/zufang/shz4114969.html,121.0665563,31.11487477
居礼别墅，4室3厅，好房待租，高清照片,居礼别墅,4室3厅,330平,50000,151,2017.07.24上架,http://sh.lianjia.com/zufang/shz4114712.html,121.301712,31.169635
中海翡翠湖岸，有爱有家，3室3厅3卫，高清实拍,中海翡翠湖岸,3室3厅,348平,40000,114,2017.07.24上架,http://sh.lianjia.com/zufang/shz4114135.html,121.241665,31.14904
仁恒运杰河滨花园，1室2厅1卫，上门实拍，光线充足,仁恒运杰河滨花园,1室2厅,79平,3500,44,2017.07.23上架,http://sh.lianjia.com/zufang/shz4113774.html,121.140937,31.145881
上海捷克住宅小区，在租四房，链家房源，高区阳光房,上海捷克住宅小区（公寓）,4室2厅,90平,7000,77,2017.07.23上架,http://sh.lianjia.com/zufang/shz4112305.html,121.287096,31.164727
万科尚景苑，有爱有家，上门实拍，3室2厅,万科尚景苑（公寓）,3室2厅,89平,4300,48,2017.07.22上架,http://sh.lianjia.com/zufang/shz4110121.html,121.194099,31.21057196
中海翡翠湖岸，5室2厅4卫，高清大图，好房好心情,中海翡翠湖岸,5室2厅,403平,20000,49,2017.07.21上架,http://sh.lianjia.com/zufang/shz4109507.html,121.241665,31.14904
青浦大厦，闹中取静，3室2厅1卫，真实在租,青浦大厦,3室2厅,137平,5000,36,2017.07.21上架,http://sh.lianjia.com/zufang/shz4107999.html,121.123695,31.153969
招商虹桥华府，好房好心情，3室2厅，高清照片,招商虹桥华府,3室2厅,92平,5500,59,2017.07.21上架,http://sh.lianjia.com/zufang/shz4107751.html,121.314717,31.177821
绿中海明苑，适合自住，享受好房，好楼层,绿中海明苑（公寓）,2室2厅,87平,5500,63,2017.07.20上架,http://sh.lianjia.com/zufang/shz4106470.html,121.271793,31.181512
一链倾城，两室户，空气清新，高清照片,绿地时代嘉苑,2室2厅,83平,3200,38,2017.07.19上架,http://sh.lianjia.com/zufang/shz4105635.html,121.139195,31.285054
金地天御，链家好房，光线棒，2室2厅,金地天御,2室2厅,87平,8000,91,2017.07.19上架,http://sh.lianjia.com/zufang/shz4105471.html,121.279495,31.16283
东方庭院，上门实勘，房型正气，6室2厅3卫,东方庭院（公寓）,6室2厅,204平,4500,22,2017.07.19上架,http://sh.lianjia.com/zufang/shz4103774.html,121.044134,31.109804
锦泽苑，3房出租，光线棒，好房待租,锦泽苑,3室2厅,114平,3650,32,2017.07.18上架,http://sh.lianjia.com/zufang/shz4102903.html,121.1441037,31.15257967
龙湖滟澜山，改善住房，好房待租,龙湖滟澜山（公寓）,3室2厅,84平,15000,178,2017.07.18上架,http://sh.lianjia.com/zufang/shz4102390.html,121.234837,31.140188
佳乐苑，链家房源，改善住房,佳乐苑,3室2厅,129平,3500,27,2017.07.16上架,http://sh.lianjia.com/zufang/shz4100125.html,121.1464592,31.16754448
佳丽花园，南北户型，放心好房，高清实拍,佳丽花园,3室2厅,115平,3800,33,2017.08.08上架,http://sh.lianjia.com/zufang/shz4099923.html,121.113732,31.15595
新虹桥雅苑，享受好房，简约二室，房型正气,新虹桥雅苑,2室2厅,97平,8000,82,2017.07.16上架,http://sh.lianjia.com/zufang/shz4099268.html,121.317687,31.181937
龙湖滟澜山，3室2厅，低区出入方便，放心好房,龙湖滟澜山（公寓）,3室2厅,86平,5000,58,2017.07.16上架,http://sh.lianjia.com/zufang/shz4098861.html,121.234837,31.140188
广虹馨苑，低区出入方便，2室2厅，高清大图,广虹馨苑,2室2厅,81平,3900,48,2017.07.15上架,http://sh.lianjia.com/zufang/shz4098140.html,121.283296,31.179505
新虹桥明珠花园，3室2厅，享受好房，高清照片,新虹桥明珠花园,3室2厅,131平,5600,42,2017.07.15上架,http://sh.lianjia.com/zufang/shz4096993.html,121.275892,31.177804
居礼苑，南北直通，链家好房，上下楼方便,居礼苑（公寓）,2室2厅,86平,13000,151,2017.07.14上架,http://sh.lianjia.com/zufang/shz4095770.html,121.299227,31.175832
享受好房，低区出入方便，上门实拍，2室2厅1卫,泰安公寓,2室2厅,97平,1500,15,2017.07.14上架,http://sh.lianjia.com/zufang/shz4094875.html,121.0410557,31.13316535
高富丽源，好房好心情，高清实拍，在租四房,高富丽源,4室2厅,271平,16000,59,2017.07.14上架,http://sh.lianjia.com/zufang/shz4094458.html,121.312731,31.178537
英庭名墅，适合自住，真实在租，高清大图,英庭名墅,2室2厅,226平,10000,44,2017.07.14上架,http://sh.lianjia.com/zufang/shz4094247.html,121.32399580322,31.16812894227
仁恒运杰河滨花园，有爱有家，2室2厅，高区阳光房,仁恒运杰河滨花园,2室2厅,90平,3300,36,2017.07.13上架,http://sh.lianjia.com/zufang/shz4092597.html,121.140937,31.145881
